train_number,station_code,sequence_number,arrival_time,departure_time,day,record_quality,seq_source
11010,MBQ,33,09:01:00,09:01:00,1,DIRECTION_NORMALIZED,19.0
11010,KLVA,34,09:06:00,09:06:00,1,DIRECTION_NORMALIZED,18.0
11010,TNA,35,09:08:00,09:08:00,1,DIRECTION_NORMALIZED,17.0
11010,MLND,36,09:11:00,09:11:00,1,DIRECTION_NORMALIZED,16.0
11010,NHU,37,09:13:00,09:13:00,1,DIRECTION_NORMALIZED,15.0
11010,BND,38,09:15:00,09:15:00,1,DIRECTION_NORMALIZED,14.0
11010,VK,39,09:19:00,09:19:00,1,DIRECTION_NORMALIZED,13.0
11010,GC,40,09:23:00,09:23:00,1,DIRECTION_NORMALIZED,12.0
11010,VVH,41,09:24:00,09:24:00,1,DIRECTION_NORMALIZED,11.0
11010,CLA,42,09:27:00,09:27:00,1,DIRECTION_NORMALIZED,10.0
11010,SIN,43,09:30:00,09:30:00,1,DIRECTION_NORMALIZED,9.0
11010,MTN,44,09:32:00,09:32:00,1,DIRECTION_NORMALIZED,8.0
11010,DR,45,09:33:00,09:35:00,1,DIRECTION_NORMALIZED,7.0
11010,PR,46,09:37:00,09:37:00,1,DIRECTION_NORMALIZED,6.0
11010,CRD,47,09:41:00,09:41:00,1,DIRECTION_NORMALIZED,5.0
11010,BY,48,09:46:00,09:46:00,1,DIRECTION_NORMALIZED,4.0
11010,SNRD,49,09:50:00,09:50:00,1,DIRECTION_NORMALIZED,3.0
11010,MSD,50,09:52:00,09:52:00,1,DIRECTION_NORMALIZED,2.0
11010,CSMT,51,09:55:00,09:55:00,1,DIRECTION_NORMALIZED,1.0
11011,CSMT,1,20:23:00,20:23:00,1,SOURCE,1.0
11011,MSD,2,20:24:00,20:24:00,1,SOURCE,2.0
11011,SNRD,3,20:25:00,20:25:00,1,SOURCE,3.0
11011,BY,4,20:27:00,20:27:00,1,SOURCE,4.0
11011,CRD,5,20:30:00,20:30:00,1,SOURCE,5.0
11011,PR,6,20:32:00,20:32:00,1,SOURCE,6.0
11011,DR,7,20:33:00,20:35:00,1,SOURCE,7.0
11011,MTN,8,20:36:00,20:36:00,1,SOURCE,8.0
11011,SIN,9,20:39:00,20:39:00,1,SOURCE,9.0
11011,CLA,10,20:41:00,20:41:00,1,SOURCE,10.0
11011,VVH,11,20:43:00,20:43:00,1,SOURCE,11.0
11011,GC,12,20:45:00,20:45:00,1,SOURCE,12.0
11011,VK,13,20:48:00,20:48:00,1,SOURCE,13.0
11011,BND,14,20:52:00,20:52:00,1,SOURCE,14.0
11011,NHU,15,20:53:00,20:53:00,1,SOURCE,15.0
11011,MLND,16,20:55:00,20:55:00,1,SOURCE,16.0
11011,TNA,17,20:58:00,21:00:00,1,SOURCE,17.0
11011,KLVA,18,21:03:00,21:03:00,1,SOURCE,18.0
11011,MBQ,19,21:08:00,21:08:00,1,SOURCE,19.0
11011,DIVA,20,21:11:00,21:11:00,1,SOURCE,20.0
11011,KOPR,21,21:16:00,21:16:00,1,SOURCE,21.0
11011,DI,22,21:18:00,21:18:00,1,SOURCE,22.0
11011,THK,23,21:19:00,21:19:00,1,SOURCE,23.0
11011,KYN,24,21:23:00,21:25:00,1,SOURCE,24.0
11011,VLDI,25,21:28:00,21:28:00,1,SOURCE,25.0
11011,ULNR,26,21:29:00,21:29:00,1,SOURCE,26.0
11011,ABH,27,21:32:00,21:32:00,1,SOURCE,27.0
11011,BUD,28,21:40:00,21:40:00,1,SOURCE,28.0
11011,VGI,29,21:51:00,21:51:00,1,SOURCE,29.0
11011,SHLU,30,21:56:00,21:56:00,1,SOURCE,30.0
11011,NRL,31,22:00:00,22:00:00,1,SOURCE,31.0
11011,BVS,32,22:07:00,22:07:00,1,SOURCE,32.0
11011,KJT,33,22:13:00,22:15:00,1,SOURCE,33.0
11011,PDI,34,22:20:00,22:20:00,1,SOURCE,34.0
11011,KAD,35,22:52:00,22:52:00,1,SOURCE,35.0
11011,LNL,36,22:58:00,23:00:00,1,SOURCE,36.0
11011,MVL,37,23:08:00,23:08:00,1,SOURCE,37.0
11011,KMST,38,23:18:00,23:18:00,1,SOURCE,38.0
11011,KNHE,39,23:23:00,23:23:00,1,SOURCE,39.0
11011,VDN,40,23:28:00,23:28:00,1,SOURCE,40.0
11011,TGN,41,23:33:00,23:33:00,1,SOURCE,41.0
11011,GRWD,42,23:36:00,23:36:00,1,SOURCE,42.0
11011,DEHR,43,23:43:00,23:43:00,1,SOURCE,43.0
11011,AKRD,44,23:49:00,23:49:00,1,SOURCE,44.0
11011,CCH,45,23:52:00,23:52:00,1,SOURCE,45.0
11011,PMP,46,23:55:00,23:55:00,1,SOURCE,46.0
11011,KSWD,47,23:57:00,23:57:00,1,SOURCE,47.0
11011,DAPD,48,00:01:00,00:01:00,2,SOURCE,1.0
11011,KK,49,00:04:00,00:04:00,2,SOURCE,2.0
11011,SVJR,50,00:08:00,00:08:00,2,SOURCE,3.0
11011,PUNE,51,00:10:00,00:15:00,2,SOURCE,4.0
11012,PUNE,1,03:30:00,03:40:00,2,DIRECTION_NORMALIZED,51.0
11012,SVJR,2,03:42:00,03:42:00,2,DIRECTION_NORMALIZED,50.0
11012,KK,3,03:46:00,03:46:00,2,DIRECTION_NORMALIZED,49.0
11012,DAPD,4,03:48:00,03:48:00,2,DIRECTION_NORMALIZED,48.0
11012,KSWD,5,03:52:00,03:52:00,2,DIRECTION_NORMALIZED,47.0
11012,PMP,6,03:54:00,03:54:00,2,DIRECTION_NORMALIZED,46.0
11012,CCH,7,03:56:00,03:56:00,2,DIRECTION_NORMALIZED,45.0
11012,AKRD,8,04:00:00,04:00:00,2,DIRECTION_NORMALIZED,44.0
11012,DEHR,9,04:05:00,04:05:00,2,DIRECTION_NORMALIZED,43.0
11012,GRWD,10,04:11:00,04:11:00,2,DIRECTION_NORMALIZED,42.0
11012,TGN,11,04:14:00,04:14:00,2,DIRECTION_NORMALIZED,41.0
11012,VDN,12,04:18:00,04:18:00,2,DIRECTION_NORMALIZED,40.0
11012,KNHE,13,04:24:00,04:24:00,2,DIRECTION_NORMALIZED,39.0
11012,KMST,14,04:28:00,04:28:00,2,DIRECTION_NORMALIZED,38.0
11012,MVL,15,04:37:00,04:37:00,2,DIRECTION_NORMALIZED,37.0
11012,LNL,16,04:43:00,04:45:00,2,DIRECTION_NORMALIZED,36.0
11012,KAD,17,04:53:00,04:55:00,2,DIRECTION_NORMALIZED,35.0
11012,PDI,18,05:23:00,05:23:00,2,DIRECTION_NORMALIZED,34.0
11012,KJT,19,05:28:00,05:30:00,2,DIRECTION_NORMALIZED,33.0
11012,BVS,20,05:37:00,05:37:00,2,DIRECTION_NORMALIZED,32.0
11012,NRL,21,05:44:00,05:44:00,2,DIRECTION_NORMALIZED,31.0
11012,SHLU,22,05:49:00,05:49:00,2,DIRECTION_NORMALIZED,30.0
11012,VGI,23,05:53:00,05:53:00,2,DIRECTION_NORMALIZED,29.0
11012,BUD,24,06:04:00,06:04:00,2,DIRECTION_NORMALIZED,28.0
11012,ABH,25,06:12:00,06:12:00,2,DIRECTION_NORMALIZED,27.0
11012,ULNR,26,06:15:00,06:15:00,2,DIRECTION_NORMALIZED,26.0
11012,VLDI,27,06:17:00,06:17:00,2,DIRECTION_NORMALIZED,25.0
11012,KYN,28,06:18:00,06:20:00,2,DIRECTION_NORMALIZED,24.0
11012,THK,29,06:23:00,06:23:00,2,DIRECTION_NORMALIZED,23.0
11012,DI,30,06:25:00,06:25:00,2,DIRECTION_NORMALIZED,22.0
11012,KOPR,31,06:26:00,06:26:00,2,DIRECTION_NORMALIZED,21.0
11012,DIVA,32,06:30:00,06:30:00,2,DIRECTION_NORMALIZED,20.0
11012,MBQ,33,06:32:00,06:32:00,2,DIRECTION_NORMALIZED,19.0
11012,KLVA,34,06:36:00,06:36:00,2,DIRECTION_NORMALIZED,18.0
11012,TNA,35,06:38:00,06:40:00,2,DIRECTION_NORMALIZED,17.0
11012,MLND,36,06:43:00,06:43:00,2,DIRECTION_NORMALIZED,16.0
11012,NHU,37,06:45:00,06:45:00,2,DIRECTION_NORMALIZED,15.0
11012,BND,38,06:46:00,06:46:00,2,DIRECTION_NORMALIZED,14.0
11012,VK,39,06:50:00,06:50:00,2,DIRECTION_NORMALIZED,13.0
11012,GC,40,06:54:00,06:54:00,2,DIRECTION_NORMALIZED,12.0
11012,VVH,41,06:55:00,06:55:00,2,DIRECTION_NORMALIZED,11.0
11012,CLA,42,06:58:00,06:58:00,2,DIRECTION_NORMALIZED,10.0
11012,SIN,43,07:00:00,07:00:00,2,DIRECTION_NORMALIZED,9.0
11012,MTN,44,07:03:00,07:03:00,2,DIRECTION_NORMALIZED,8.0
11012,DR,45,07:04:00,07:06:00,2,DIRECTION_NORMALIZED,7.0
11012,PR,46,07:08:00,07:08:00,2,DIRECTION_NORMALIZED,6.0
11012,CRD,47,07:12:00,07:12:00,2,DIRECTION_NORMALIZED,5.0
11012,BY,48,07:16:00,07:16:00,2,DIRECTION_NORMALIZED,4.0
11012,SNRD,49,07:20:00,07:20:00,2,DIRECTION_NORMALIZED,3.0
11012,MSD,50,07:23:00,07:23:00,2,DIRECTION_NORMALIZED,2.0
11012,CSMT,51,07:25:00,07:25:00,2,DIRECTION_NORMALIZED,1.0
11013,VVH,1,22:36:00,22:36:00,1,SOURCE,1.0
11013,GC,2,22:38:00,22:38:00,1,SOURCE,2.0
11013,VK,3,22:41:00,22:41:00,1,SOURCE,3.0
11013,BND,4,22:45:00,22:45:00,1,SOURCE,4.0
11013,NHU,5,22:47:00,22:47:00,1,SOURCE,5.0
11013,MLND,6,22:49:00,22:49:00,1,SOURCE,6.0
11013,TNA,7,22:53:00,22:55:00,1,SOURCE,7.0
11013,KLVA,8,22:57:00,22:57:00,1,SOURCE,8.0
11013,MBQ,9,23:01:00,23:01:00,1,SOURCE,9.0
11013,DIVA,10,23:04:00,23:04:00,1,SOURCE,10.0
11013,KOPR,11,23:08:00,23:08:00,1,SOURCE,11.0
11013,DI,12,23:09:00,23:09:00,1,SOURCE,12.0
11013,THK,13,23:10:00,23:10:00,1,SOURCE,13.0
11013,KYN,14,23:13:00,23:18:00,1,SOURCE,14.0
11013,VLDI,15,23:21:00,23:21:00,1,SOURCE,15.0
11013,ULNR,16,23:23:00,23:23:00,1,SOURCE,16.0
11013,ABH,17,23:25:00,23:25:00,1,SOURCE,17.0
11013,BUD,18,23:34:00,23:34:00,1,SOURCE,18.0
11013,VGI,19,23:46:00,23:46:00,1,SOURCE,19.0
11013,SHLU,20,23:50:00,23:50:00,1,SOURCE,20.0
11013,NRL,21,23:55:00,23:55:00,1,SOURCE,21.0
11013,BVS,22,00:02:00,00:02:00,2,SOURCE,1.0
11013,KJT,23,00:10:00,00:10:00,2,SOURCE,2.0
11013,PDI,24,00:13:00,00:13:00,2,SOURCE,3.0
11013,KAD,25,00:37:00,00:37:00,2,SOURCE,4.0
11013,LNL,26,00:41:00,00:41:00,2,SOURCE,5.0
11013,MVL,27,00:49:00,00:49:00,2,SOURCE,6.0
11013,KMST,28,00:58:00,00:58:00,2,SOURCE,7.0
11013,KNHE,29,01:03:00,01:03:00,2,SOURCE,8.0
11013,VDN,30,01:09:00,01:09:00,2,SOURCE,9.0
11013,TGN,31,01:14:00,01:14:00,2,SOURCE,10.0
11013,GRWD,32,01:17:00,01:17:00,2,SOURCE,11.0
11013,DEHR,33,01:24:00,01:24:00,2,SOURCE,12.0
11013,AKRD,34,01:30:00,01:30:00,2,SOURCE,13.0
11013,CCH,35,01:33:00,01:33:00,2,SOURCE,14.0
11013,PMP,36,01:36:00,01:36:00,2,SOURCE,15.0
11013,KSWD,37,01:38:00,01:38:00,2,SOURCE,16.0
11013,DAPD,38,01:42:00,01:42:00,2,SOURCE,17.0
11013,KK,39,01:45:00,01:45:00,2,SOURCE,18.0
11013,SVJR,40,01:49:00,01:49:00,2,SOURCE,19.0
11013,PUNE,41,01:50:00,01:55:00,2,SOURCE,20.0
11014,PUNE,1,10:35:00,10:45:00,2,DIRECTION_NORMALIZED,41.0
11014,SVJR,2,10:48:00,10:48:00,2,DIRECTION_NORMALIZED,40.0
11014,KK,3,10:52:00,10:52:00,2,DIRECTION_NORMALIZED,39.0
11014,DAPD,4,10:54:00,10:54:00,2,DIRECTION_NORMALIZED,38.0
11014,KSWD,5,10:59:00,10:59:00,2,DIRECTION_NORMALIZED,37.0
11014,PMP,6,11:01:00,11:01:00,2,DIRECTION_NORMALIZED,36.0
11014,CCH,7,11:04:00,11:04:00,2,DIRECTION_NORMALIZED,35.0
11014,AKRD,8,11:08:00,11:08:00,2,DIRECTION_NORMALIZED,34.0
11014,DEHR,9,11:13:00,11:13:00,2,DIRECTION_NORMALIZED,33.0
11014,GRWD,10,11:21:00,11:21:00,2,DIRECTION_NORMALIZED,32.0
11014,TGN,11,11:25:00,11:25:00,2,DIRECTION_NORMALIZED,31.0
11014,VDN,12,11:29:00,11:29:00,2,DIRECTION_NORMALIZED,30.0
11014,KNHE,13,11:35:00,11:35:00,2,DIRECTION_NORMALIZED,29.0
11014,KMST,14,11:41:00,11:41:00,2,DIRECTION_NORMALIZED,28.0
11014,MVL,15,11:51:00,11:51:00,2,DIRECTION_NORMALIZED,27.0
11014,LNL,16,11:59:00,11:59:00,2,DIRECTION_NORMALIZED,26.0
11014,KAD,17,12:03:00,12:03:00,2,DIRECTION_NORMALIZED,25.0
11014,PDI,18,12:28:00,12:28:00,2,DIRECTION_NORMALIZED,24.0
11014,KJT,19,12:31:00,12:31:00,2,DIRECTION_NORMALIZED,23.0
11014,BVS,20,12:39:00,12:39:00,2,DIRECTION_NORMALIZED,22.0
11014,NRL,21,12:47:00,12:47:00,2,DIRECTION_NORMALIZED,21.0
11014,SHLU,22,12:52:00,12:52:00,2,DIRECTION_NORMALIZED,20.0
11014,VGI,23,12:56:00,12:56:00,2,DIRECTION_NORMALIZED,19.0
11014,BUD,24,13:09:00,13:09:00,2,DIRECTION_NORMALIZED,18.0
11014,ABH,25,13:18:00,13:18:00,2,DIRECTION_NORMALIZED,17.0
11014,ULNR,26,13:21:00,13:21:00,2,DIRECTION_NORMALIZED,16.0
11014,VLDI,27,13:23:00,13:23:00,2,DIRECTION_NORMALIZED,15.0
11014,KYN,28,13:24:00,13:25:00,2,DIRECTION_NORMALIZED,14.0
11014,THK,29,13:28:00,13:28:00,2,DIRECTION_NORMALIZED,13.0
11014,DI,30,13:30:00,13:30:00,2,DIRECTION_NORMALIZED,12.0
11014,KOPR,31,13:31:00,13:31:00,2,DIRECTION_NORMALIZED,11.0
11014,DIVA,32,13:35:00,13:35:00,2,DIRECTION_NORMALIZED,10.0
11014,MBQ,33,13:37:00,13:37:00,2,DIRECTION_NORMALIZED,9.0
11014,KLVA,34,13:41:00,13:41:00,2,DIRECTION_NORMALIZED,8.0
11014,TNA,35,13:44:00,13:45:00,2,DIRECTION_NORMALIZED,7.0
11014,MLND,36,13:52:00,13:52:00,2,DIRECTION_NORMALIZED,6.0
11014,NHU,37,13:58:00,13:58:00,2,DIRECTION_NORMALIZED,5.0
11014,BND,38,14:02:00,14:02:00,2,DIRECTION_NORMALIZED,4.0
11014,VK,39,14:12:00,14:12:00,2,DIRECTION_NORMALIZED,3.0
11014,GC,40,14:22:00,14:22:00,2,DIRECTION_NORMALIZED,2.0
11014,VVH,41,14:25:00,14:25:00,2,DIRECTION_NORMALIZED,1.0
11017,DR,1,21:30:00,21:30:00,1,SOURCE,1.0
11017,MTN,2,21:31:00,21:31:00,1,SOURCE,2.0
11017,SIN,3,21:34:00,21:34:00,1,SOURCE,3.0
11017,CLA,4,21:36:00,21:36:00,1,SOURCE,4.0
11017,VVH,5,21:39:00,21:39:00,1,SOURCE,5.0
11017,GC,6,21:40:00,21:40:00,1,SOURCE,6.0
11017,VK,7,21:44:00,21:44:00,1,SOURCE,7.0
11017,BND,8,21:47:00,21:47:00,1,SOURCE,8.0
11017,NHU,9,21:49:00,21:49:00,1,SOURCE,9.0
11017,MLND,10,21:51:00,21:51:00,1,SOURCE,10.0
11017,TNA,11,21:53:00,21:53:00,1,SOURCE,11.0
11017,KLVA,12,21:56:00,21:56:00,1,SOURCE,12.0
11017,MBQ,13,22:00:00,22:00:00,1,SOURCE,13.0
11017,DIVA,14,22:03:00,22:03:00,1,SOURCE,14.0
11017,KOPR,15,22:07:00,22:07:00,1,SOURCE,15.0
11017,DI,16,22:08:00,22:08:00,1,SOURCE,16.0
11017,THK,17,22:09:00,22:09:00,1,SOURCE,17.0
11017,KYN,18,22:13:00,22:15:00,1,SOURCE,18.0
11017,VLDI,19,22:18:00,22:18:00,1,SOURCE,19.0
11017,ULNR,20,22:20:00,22:20:00,1,SOURCE,20.0
11017,ABH,21,22:23:00,22:23:00,1,SOURCE,21.0
11017,BUD,22,22:32:00,22:32:00,1,SOURCE,22.0
11017,VGI,23,22:44:00,22:44:00,1,SOURCE,23.0
11017,SHLU,24,22:49:00,22:49:00,1,SOURCE,24.0
11017,NRL,25,22:54:00,22:54:00,1,SOURCE,25.0
11017,BVS,26,23:01:00,23:01:00,1,SOURCE,26.0
11017,KJT,27,23:08:00,23:10:00,1,SOURCE,27.0
11017,PDI,28,23:15:00,23:15:00,1,SOURCE,28.0
11017,KAD,29,23:47:00,23:47:00,1,SOURCE,29.0
11017,LNL,30,23:53:00,23:55:00,1,SOURCE,30.0
11017,MVL,31,00:02:00,00:02:00,2,SOURCE,1.0
11017,KMST,32,00:11:00,00:11:00,2,SOURCE,2.0
11017,KNHE,33,00:16:00,00:16:00,2,SOURCE,3.0
11017,VDN,34,00:21:00,00:21:00,2,SOURCE,4.0
11017,TGN,35,00:25:00,00:25:00,2,SOURCE,5.0
11017,GRWD,36,00:28:00,00:28:00,2,SOURCE,6.0
11017,DEHR,37,00:35:00,00:35:00,2,SOURCE,7.0
11017,AKRD,38,00:40:00,00:40:00,2,SOURCE,8.0
11017,CCH,39,00:43:00,00:43:00,2,SOURCE,9.0
11017,PMP,40,00:46:00,00:46:00,2,SOURCE,10.0
11017,KSWD,41,00:48:00,00:48:00,2,SOURCE,11.0
11017,DAPD,42,00:52:00,00:52:00,2,SOURCE,12.0
11017,KK,43,00:54:00,00:54:00,2,SOURCE,13.0
11017,SVJR,44,00:58:00,00:58:00,2,SOURCE,14.0
11017,PUNE,45,01:00:00,01:10:00,2,SOURCE,15.0
11018,PUNE,1,02:10:00,02:20:00,2,DIRECTION_NORMALIZED,45.0
11018,SVJR,2,02:22:00,02:22:00,2,DIRECTION_NORMALIZED,44.0
11018,KK,3,02:26:00,02:26:00,2,DIRECTION_NORMALIZED,43.0
11018,DAPD,4,02:28:00,02:28:00,2,DIRECTION_NORMALIZED,42.0
11018,KSWD,5,02:32:00,02:32:00,2,DIRECTION_NORMALIZED,41.0
11018,PMP,6,02:34:00,02:34:00,2,DIRECTION_NORMALIZED,40.0
11018,CCH,7,02:36:00,02:36:00,2,DIRECTION_NORMALIZED,39.0
11018,AKRD,8,02:40:00,02:40:00,2,DIRECTION_NORMALIZED,38.0
11018,DEHR,9,02:45:00,02:45:00,2,DIRECTION_NORMALIZED,37.0
11018,GRWD,10,02:51:00,02:51:00,2,DIRECTION_NORMALIZED,36.0
11018,TGN,11,02:54:00,02:54:00,2,DIRECTION_NORMALIZED,35.0
11018,VDN,12,02:58:00,02:58:00,2,DIRECTION_NORMALIZED,34.0
11018,KNHE,13,03:04:00,03:04:00,2,DIRECTION_NORMALIZED,33.0
11018,KMST,14,03:08:00,03:08:00,2,DIRECTION_NORMALIZED,32.0
11018,MVL,15,03:17:00,03:17:00,2,DIRECTION_NORMALIZED,31.0
11018,LNL,16,03:24:00,03:25:00,2,DIRECTION_NORMALIZED,30.0
11018,KAD,17,03:30:00,03:30:00,2,DIRECTION_NORMALIZED,29.0
11018,PDI,18,03:55:00,03:55:00,2,DIRECTION_NORMALIZED,28.0
11018,KJT,19,03:58:00,03:58:00,2,DIRECTION_NORMALIZED,27.0
11018,BVS,20,04:07:00,04:07:00,2,DIRECTION_NORMALIZED,26.0
11018,NRL,21,04:15:00,04:15:00,2,DIRECTION_NORMALIZED,25.0
11018,SHLU,22,04:20:00,04:20:00,2,DIRECTION_NORMALIZED,24.0
11018,VGI,23,04:25:00,04:25:00,2,DIRECTION_NORMALIZED,23.0
11018,BUD,24,04:38:00,04:38:00,2,DIRECTION_NORMALIZED,22.0
11018,ABH,25,04:47:00,04:47:00,2,DIRECTION_NORMALIZED,21.0
11018,ULNR,26,04:50:00,04:50:00,2,DIRECTION_NORMALIZED,20.0
11018,VLDI,27,04:52:00,04:52:00,2,DIRECTION_NORMALIZED,19.0
11018,KYN,28,04:54:00,04:55:00,2,DIRECTION_NORMALIZED,18.0
11018,THK,29,04:59:00,04:59:00,2,DIRECTION_NORMALIZED,17.0
11018,DI,30,05:01:00,05:01:00,2,DIRECTION_NORMALIZED,16.0
11018,KOPR,31,05:03:00,05:03:00,2,DIRECTION_NORMALIZED,15.0
11018,DIVA,32,05:08:00,05:08:00,2,DIRECTION_NORMALIZED,14.0
11018,MBQ,33,05:11:00,05:11:00,2,DIRECTION_NORMALIZED,13.0
11018,KLVA,34,05:17:00,05:17:00,2,DIRECTION_NORMALIZED,12.0
11018,TNA,35,05:20:00,05:20:00,2,DIRECTION_NORMALIZED,11.0
11018,MLND,36,05:23:00,05:23:00,2,DIRECTION_NORMALIZED,10.0
11018,NHU,37,05:26:00,05:26:00,2,DIRECTION_NORMALIZED,9.0
11018,BND,38,05:28:00,05:28:00,2,DIRECTION_NORMALIZED,8.0
11018,VK,39,05:32:00,05:32:00,2,DIRECTION_NORMALIZED,7.0
11018,GC,40,05:37:00,05:37:00,2,DIRECTION_NORMALIZED,6.0
11018,VVH,41,05:39:00,05:39:00,2,DIRECTION_NORMALIZED,5.0
11018,CLA,42,05:42:00,05:42:00,2,DIRECTION_NORMALIZED,4.0
11018,SIN,43,05:45:00,05:45:00,2,DIRECTION_NORMALIZED,3.0
11018,MTN,44,05:48:00,05:48:00,2,DIRECTION_NORMALIZED,2.0
11018,DR,45,05:50:00,05:50:00,2,DIRECTION_NORMALIZED,1.0
11019,CSMT,1,15:10:00,15:10:00,1,SOURCE,1.0
11019,MSD,2,15:11:00,15:11:00,1,SOURCE,2.0
11019,SNRD,3,15:13:00,15:13:00,1,SOURCE,3.0
11019,BY,4,15:16:00,15:16:00,1,SOURCE,4.0
11019,CRD,5,15:18:00,15:18:00,1,SOURCE,5.0
11019,PR,6,15:21:00,15:21:00,1,SOURCE,6.0
11019,DR,7,15:23:00,15:25:00,1,SOURCE,7.0
11019,MTN,8,15:26:00,15:26:00,1,SOURCE,8.0
11019,SIN,9,15:29:00,15:29:00,1,SOURCE,9.0
11019,CLA,10,15:31:00,15:31:00,1,SOURCE,10.0
11019,VVH,11,15:33:00,15:33:00,1,SOURCE,11.0
11019,GC,12,15:34:00,15:34:00,1,SOURCE,12.0
11019,VK,13,15:38:00,15:38:00,1,SOURCE,13.0
11019,BND,14,15:41:00,15:41:00,1,SOURCE,14.0
11019,NHU,15,15:43:00,15:43:00,1,SOURCE,15.0
11019,MLND,16,15:44:00,15:44:00,1,SOURCE,16.0
11019,TNA,17,15:47:00,15:47:00,1,SOURCE,17.0
11019,KLVA,18,15:49:00,15:49:00,1,SOURCE,18.0
11019,MBQ,19,15:53:00,15:53:00,1,SOURCE,19.0
11019,DIVA,20,15:55:00,15:55:00,1,SOURCE,20.0
11019,KOPR,21,15:59:00,15:59:00,1,SOURCE,21.0
11019,DI,22,16:00:00,16:00:00,1,SOURCE,22.0
11019,THK,23,16:02:00,16:02:00,1,SOURCE,23.0
11019,KYN,24,16:05:00,16:10:00,1,SOURCE,24.0
11019,VLDI,25,16:12:00,16:12:00,1,SOURCE,25.0
11019,ULNR,26,16:14:00,16:14:00,1,SOURCE,26.0
11019,ABH,27,16:16:00,16:16:00,1,SOURCE,27.0
11019,BUD,28,16:24:00,16:24:00,1,SOURCE,28.0
11019,VGI,29,16:34:00,16:34:00,1,SOURCE,29.0
11019,SHLU,30,16:37:00,16:37:00,1,SOURCE,30.0
11019,NRL,31,16:41:00,16:41:00,1,SOURCE,31.0
11019,BVS,32,16:48:00,16:48:00,1,SOURCE,32.0
11019,KJT,33,16:53:00,16:55:00,1,SOURCE,33.0
11019,PDI,34,17:00:00,17:00:00,1,SOURCE,34.0
11019,KAD,35,17:36:00,17:36:00,1,SOURCE,35.0
11019,LNL,36,17:43:00,17:45:00,1,SOURCE,36.0
11019,MVL,37,17:53:00,17:53:00,1,SOURCE,37.0
11019,KMST,38,18:04:00,18:04:00,1,SOURCE,38.0
11019,KNHE,39,18:09:00,18:09:00,1,SOURCE,39.0
11019,VDN,40,18:15:00,18:15:00,1,SOURCE,40.0
11019,TGN,41,18:20:00,18:20:00,1,SOURCE,41.0
11019,GRWD,42,18:23:00,18:23:00,1,SOURCE,42.0
11019,DEHR,43,18:31:00,18:31:00,1,SOURCE,43.0
11019,AKRD,44,18:37:00,18:37:00,1,SOURCE,44.0
11019,CCH,45,18:41:00,18:41:00,1,SOURCE,45.0
11019,PMP,46,18:44:00,18:44:00,1,SOURCE,46.0
11019,KSWD,47,18:46:00,18:46:00,1,SOURCE,47.0
11019,DAPD,48,18:51:00,18:51:00,1,SOURCE,48.0
11019,KK,49,18:53:00,18:53:00,1,SOURCE,49.0
11019,SVJR,50,18:57:00,18:57:00,1,SOURCE,50.0
11019,PUNE,51,19:00:00,19:05:00,1,SOURCE,51.0
11020,PUNE,1,23:45:00,23:50:00,2,DIRECTION_NORMALIZED,4.0
11020,SVJR,2,23:52:00,23:52:00,2,DIRECTION_NORMALIZED,3.0
11020,KK,3,23:56:00,23:56:00,2,DIRECTION_NORMALIZED,2.0
11020,DAPD,4,23:58:00,23:58:00,2,DIRECTION_NORMALIZED,1.0
11020,KSWD,5,00:02:00,00:02:00,3,DIRECTION_NORMALIZED,47.0
11020,PMP,6,00:04:00,00:04:00,3,DIRECTION_NORMALIZED,46.0
11020,CCH,7,00:06:00,00:06:00,3,DIRECTION_NORMALIZED,45.0
11020,AKRD,8,00:10:00,00:10:00,3,DIRECTION_NORMALIZED,44.0
11020,DEHR,9,00:15:00,00:15:00,3,DIRECTION_NORMALIZED,43.0
11020,GRWD,10,00:21:00,00:21:00,3,DIRECTION_NORMALIZED,42.0
11020,TGN,11,00:24:00,00:24:00,3,DIRECTION_NORMALIZED,41.0
11020,VDN,12,00:28:00,00:28:00,3,DIRECTION_NORMALIZED,40.0
11020,KNHE,13,00:34:00,00:34:00,3,DIRECTION_NORMALIZED,39.0
11020,KMST,14,00:38:00,00:38:00,3,DIRECTION_NORMALIZED,38.0
11020,MVL,15,00:47:00,00:47:00,3,DIRECTION_NORMALIZED,37.0
11020,LNL,16,00:54:00,00:55:00,3,DIRECTION_NORMALIZED,36.0
11020,KAD,17,01:02:00,01:02:00,3,DIRECTION_NORMALIZED,35.0
11020,PDI,18,01:38:00,01:38:00,3,DIRECTION_NORMALIZED,34.0
11020,KJT,19,01:44:00,01:45:00,3,DIRECTION_NORMALIZED,33.0
11020,BVS,20,01:53:00,01:53:00,3,DIRECTION_NORMALIZED,32.0
11020,NRL,21,02:01:00,02:01:00,3,DIRECTION_NORMALIZED,31.0
11020,SHLU,22,02:06:00,02:06:00,3,DIRECTION_NORMALIZED,30.0
11020,VGI,23,02:10:00,02:10:00,3,DIRECTION_NORMALIZED,29.0
11020,BUD,24,02:23:00,02:23:00,3,DIRECTION_NORMALIZED,28.0
11020,ABH,25,02:32:00,02:32:00,3,DIRECTION_NORMALIZED,27.0
11020,ULNR,26,02:34:00,02:34:00,3,DIRECTION_NORMALIZED,26.0
11020,VLDI,27,02:37:00,02:37:00,3,DIRECTION_NORMALIZED,25.0
